127,"Reject plan, agreement to settle dispute",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,49.0,21.0,1.0,0.0,2.0,0.0,2.0,11.0,0.0,1.0,0.0,0.0,8.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,11.0,8.0,1.0,2.0,0.0,0.0,3.0,21.0,2.0,4.0,0.0,5.0,5.0,3.0,14.0,13.0,22.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0
128,"Defy norms, law",10.0,2.0,7.0,5.0,2.0,8.0,0.0,0.0,1.0,5.0,2.0,1.0,20.0,10.0,14.0,32.0,8.0,0.0,1.0,49.0,5.0,4.0,5.0,9.0,0.0,0.0,7.0,10.0,8.0,0.0,1.0,43.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,2.0,1.0,28.0,2.0,2.0,12.0,15.0,0.0,6.0,1.0,5.0,0.0,16.0,10.0,6.0,3.0,1.0,3.0,3.0,21.0,11.0,13.0,50.0,30.0,3.0,9.0,2.0,5.0,4.0,15.0,19.0,0.0,24.0,14.0,41.0,7.0
129,Veto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
130,"Threaten, not specified below",35.0,16.0,27.0,14.0,8.0,12.0,46.0,93.0,182.0,134.0,41.0,34.0,63.0,163.0,39.0,168.0,108.0,91.0,63.0,77.0,70.0,39.0,47.0,46.0,55.0,52.0,64.0,83.0,45.0,39.0,23.0,65.0,40.0,21.0,18.0,37.0,27.0,31.0,14.0,21.0,57.0,24.0,212.0,35.0,30.0,72.0,69.0,23.0,27.0,15.0,82.0,50.0,53.0,56.0,105.0,146.0,64.0,80.0,86.0,110.0,131.0,298.0,484.0,167.0,102.0,65.0,89.0,92.0,103.0,69.0,211.0,118.0,78.0,48.0,51.0,27.0
131,"Threaten non-force, not specified below",0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,7.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,3.0,23.0,5.0,6.0,0.0,0.0,0.0,21.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0
133,"Threaten political dissent, protest",0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,74.0,77.0,52.0,16.0,9.0,3.0,4.0,6.0,9.0,2.0,47.0,8.0,5.0,2.0,11.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,1.0,4.0,0.0,1.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,6.0,15.0,16.0,1.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
134,Threaten to halt negotiations,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,5.0,2.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,4.0,0.0
138,"Threaten to use military force, not specified below",27.0,17.0,3.0,4.0,5.0,22.0,13.0,26.0,62.0,71.0,7.0,19.0,21.0,142.0,21.0,87.0,81.0,41.0,23.0,33.0,40.0,14.0,2.0,10.0,23.0,57.0,41.0,99.0,20.0,24.0,35.0,77.0,20.0,17.0,26.0,17.0,8.0,6.0,7.0,32.0,22.0,14.0,215.0,24.0,10.0,11.0,34.0,3.0,15.0,7.0,50.0,65.0,9.0,11.0,64.0,121.0,18.0,35.0,123.0,77.0,75.0,245.0,163.0,51.0,41.0,34.0,86.0,42.0,23.0,10.0,110.0,74.0,14.0,19.0,43.0,12.0
139,Give ultimatum,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,12.0,1.0,4.0,5.0,7.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,2.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,1.0,1.0,2.0,26.0,2.0,11.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
140,"Engage in political dissent, not specified below",3.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,74.0,123.0,238.0,97.0,67.0,58.0,42.0,22.0,63.0,60.0,39.0,15.0,24.0,17.0,10.0,7.0,4.0,0.0,2.0,1.0,24.0,2.0,15.0,0.0,3.0,6.0,12.0,7.0,1.0,10.0,1.0,2.0,0.0,3.0,0.0,4.0,0.0,5.0,8.0,12.0,24.0,1.0,2.0,5.0,27.0,14.0,6.0,8.0,71.0,21.0,56.0,15.0,4.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0
141,Demonstrate or rally,28.0,31.0,18.0,15.0,10.0,11.0,4.0,32.0,23.0,8.0,35.0,454.0,1265.0,1002.0,770.0,299.0,417.0,248.0,159.0,353.0,429.0,253.0,272.0,207.0,255.0,128.0,113.0,83.0,61.0,108.0,44.0,384.0,23.0,44.0,57.0,67.0,64.0,33.0,25.0,12.0,52.0,54.0,85.0,47.0,56.0,41.0,80.0,59.0,63.0,36.0,52.0,38.0,86.0,36.0,130.0,192.0,163.0,78.0,78.0,358.0,262.0,228.0,356.0,105.0,35.0,75.0,176.0,110.0,148.0,81.0,124.0,160.0,65.0,150.0,115.0,7.0
142,"Conduct hunger strike, not specified below",0.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,21.0,2.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,2.0,1.0,5.0,1.0,11.0,11.0,3.0,10.0,4.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,18.0,0.0,7.0,0.0,2.0,11.0,22.0,30.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,12.0,5.0,0.0,8.0,2.0,22.0,1.0,18.0,17.0,0.0
143,"Conduct strike or boycott, not specified below",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,7.0,4.0,4.0,24.0,29.0,4.0,1.0,0.0,3.0,2.0,0.0,11.0,15.0,40.0,4.0,7.0,1.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,7.0,0.0,6.0,0.0,9.0,1.0,0.0,17.0,1.0,0.0,2.0,19.0,4.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,7.0,2.0,9.0,30.0,17.0,5.0,0.0,3.0,7.0,10.0,4.0,1.0,2.0,2.0,6.0,1.0,0.0
144,"Obstruct passage, block",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,"Protest violently, riot",1.0,6.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,2.0,2.0,30.0,251.0,106.0,75.0,22.0,26.0,8.0,4.0,40.0,27.0,12.0,12.0,8.0,16.0,0.0,15.0,5.0,1.0,5.0,4.0,206.0,1.0,5.0,3.0,7.0,4.0,1.0,4.0,1.0,1.0,0.0,2.0,3.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,4.0,12.0,7.0,30.0,14.0,4.0,0.0,63.0,10.0,43.0,24.0,10.0,2.0,6.0,3.0,2.0,1.0,0.0,2.0,0.0,6.0,6.0,14.0,13.0
150,"Demonstrate military or police power, not specified below",10.0,5.0,15.0,3.0,0.0,3.0,2.0,2.0,30.0,19.0,3.0,0.0,8.0,5.0,1.0,5.0,7.0,1.0,2.0,4.0,5.0,6.0,0.0,1.0,6.0,6.0,8.0,5.0,14.0,7.0,0.0,39.0,3.0,10.0,3.0,6.0,1.0,5.0,0.0,0.0,9.0,2.0,119.0,13.0,7.0,6.0,7.0,0.0,4.0,3.0,4.0,8.0,4.0,5.0,15.0,11.0,11.0,9.0,1.0,11.0,41.0,52.0,22.0,9.0,11.0,2.0,4.0,31.0,5.0,13.0,4.0,7.0,6.0,13.0,16.0,21.0
151,Increase police alert status,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,5.0,13.0,2.0,0.0,0.0,0.0,1.0,1.0,7.0,5.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0
152,Increase military alert status,23.0,0.0,0.0,0.0,1.0,3.0,22.0,3.0,31.0,60.0,5.0,0.0,4.0,6.0,7.0,5.0,1.0,0.0,3.0,0.0,20.0,0.0,4.0,0.0,4.0,33.0,12.0,2.0,2.0,11.0,5.0,16.0,4.0,4.0,0.0,8.0,0.0,0.0,7.0,1.0,1.0,5.0,52.0,8.0,5.0,0.0,0.0,2.0,7.0,6.0,0.0,11.0,0.0,1.0,2.0,5.0,0.0,4.0,0.0,9.0,3.0,0.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
153,Mobilize or increase police power,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
154,Mobilize or increase armed forces ,20.0,3.0,6.0,0.0,1.0,16.0,14.0,2.0,2.0,11.0,23.0,11.0,14.0,78.0,47.0,7.0,31.0,8.0,13.0,17.0,14.0,13.0,3.0,1.0,5.0,4.0,15.0,19.0,7.0,5.0,6.0,9.0,5.0,1.0,2.0,1.0,6.0,5.0,6.0,0.0,5.0,0.0,19.0,9.0,1.0,6.0,4.0,20.0,2.0,8.0,14.0,7.0,6.0,7.0,20.0,21.0,14.0,8.0,4.0,18.0,7.0,89.0,102.0,70.0,20.0,8.0,57.0,111.0,55.0,39.0,23.0,12.0,24.0,23.0,17.0,4.0
160,"Reduce relations, not specified below",16.0,3.0,4.0,6.0,1.0,11.0,10.0,2.0,21.0,26.0,22.0,7.0,76.0,95.0,22.0,28.0,41.0,40.0,34.0,12.0,14.0,33.0,24.0,35.0,19.0,17.0,5.0,36.0,23.0,12.0,12.0,21.0,4.0,8.0,35.0,2.0,13.0,4.0,7.0,3.0,1.0,9.0,101.0,8.0,26.0,16.0,21.0,7.0,15.0,24.0,18.0,66.0,3.0,17.0,44.0,69.0,46.0,18.0,19.0,43.0,150.0,245.0,483.0,135.0,70.0,20.0,59.0,29.0,67.0,21.0,27.0,77.0,30.0,33.0,52.0,4.0
161,Reduce or break diplomatic relations,2.0,7.0,4.0,7.0,2.0,2.0,0.0,0.0,5.0,3.0,0.0,5.0,47.0,30.0,92.0,2.0,11.0,4.0,1.0,9.0,7.0,13.0,0.0,40.0,2.0,5.0,3.0,13.0,2.0,14.0,9.0,51.0,12.0,0.0,0.0,2.0,11.0,0.0,1.0,1.0,3.0,10.0,187.0,5.0,6.0,0.0,14.0,5.0,6.0,15.0,10.0,43.0,0.0,0.0,2.0,11.0,17.0,11.0,15.0,68.0,433.0,77.0,60.0,31.0,14.0,14.0,7.0,14.0,85.0,0.0,4.0,37.0,15.0,12.0,11.0,7.0
162,"Reduce or stop aid, not specified below",0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,7.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,6.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,11.0,40.0,11.0,15.0,10.0,5.0,3.0,11.0,0.0,1.0,3.0,0.0,5.0,4.0,1.0,2.0,0.0
163,"Impose embargo, boycott, or sanctions",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,4.0,1.0,0.0,9.0,1.0,0.0,1.0,3.0,4.0,13.0,5.0,2.0,36.0,15.0,0.0,2.0,0.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,2.0,12.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,1.0,1.0,7.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,7.0,78.0,0.0,13.0,16.0,20.0,186.0,29.0,6.0,6.0,4.0,4.0,0.0,0.0,5.0,4.0,15.0,5.0,5.0,1.0
164,Halt negotiations,0.0,0.0,1.0,1.0,0.0,0.0,4.0,8.0,0.0,0.0,1.0,15.0,20.0,4.0,14.0,5.0,3.0,2.0,0.0,7.0,9.0,8.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,7.0,2.0,1.0,1.0,0.0,12.0,3.0,12.0,1.0,2.0,2.0,8.0,6.0,0.0,1.0,0.0,0.0,25.0,2.0,1.0,3.0,3.0,29.0,36.0,33.0,45.0,133.0,125.0,32.0,11.0,14.0,37.0,11.0,82.0,51.0,5.0,43.0,59.0,100.0
166,"Expel or withdraw, not specified below",1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,24.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,14.0,12.0,34.0,52.0,3.0,1.0,2.0,0.0,1.0,9.0,1.0,0.0,2.0,0.0,16.0,11.0,0.0
170,"Coerce, not specified below ",8.0,2.0,7.0,1.0,2.0,2.0,9.0,2.0,3.0,8.0,6.0,2.0,49.0,101.0,46.0,9.0,22.0,6.0,3.0,33.0,38.0,17.0,14.0,9.0,7.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,9.0,0.0,4.0,5.0,0.0,1.0,3.0,1.0,6.0,11.0,3.0,1.0,3.0,10.0,1.0,7.0,3.0,2.0,1.0,10.0,2.0,21.0,50.0,5.0,7.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0
171,"Seize or damage property, not specified below",0.0,0.0,0.0,2.0,7.0,0.0,0.0,6.0,2.0,0.0,1.0,2.0,0.0,4.0,1.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,16.0,8.0,8.0,0.0,6.0,1.0,2.0,2.0,13.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,3.0,4.0,0.0,2.0,1.0,0.0,4.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,8.0,8.0,4.0,9.0,1.0,9.0,13.0,8.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0
172,"Impose administrative sanctions, not specified below",9.0,8.0,11.0,16.0,19.0,10.0,14.0,31.0,104.0,502.0,27.0,22.0,63.0,37.0,21.0,26.0,25.0,51.0,12.0,22.0,8.0,5.0,8.0,36.0,9.0,18.0,9.0,22.0,14.0,6.0,15.0,32.0,24.0,7.0,3.0,5.0,21.0,19.0,2.0,4.0,16.0,5.0,66.0,66.0,17.0,17.0,118.0,14.0,27.0,13.0,16.0,17.0,25.0,8.0,19.0,62.0,34.0,26.0,39.0,76.0,45.0,95.0,119.0,69.0,49.0,22.0,17.0,33.0,111.0,42.0,30.0,41.0,67.0,33.0,38.0,5.0
173,"Arrest, detain, or charge with legal action ",267.0,144.0,132.0,182.0,211.0,130.0,170.0,339.0,640.0,536.0,190.0,555.0,248.0,286.0,161.0,141.0,224.0,193.0,57.0,87.0,155.0,168.0,172.0,95.0,98.0,181.0,135.0,214.0,70.0,189.0,175.0,146.0,243.0,71.0,120.0,153.0,120.0,98.0,67.0,67.0,81.0,128.0,151.0,181.0,113.0,120.0,83.0,60.0,165.0,92.0,204.0,305.0,156.0,194.0,199.0,101.0,220.0,87.0,255.0,405.0,215.0,390.0,420.0,262.0,276.0,115.0,223.0,227.0,184.0,235.0,191.0,314.0,102.0,184.0,147.0,38.0
174,Expel or deport individuals,11.0,3.0,0.0,7.0,30.0,1.0,9.0,6.0,27.0,6.0,5.0,8.0,5.0,53.0,8.0,16.0,0.0,9.0,0.0,10.0,1.0,3.0,4.0,1.0,13.0,0.0,15.0,20.0,4.0,7.0,1.0,16.0,3.0,3.0,4.0,1.0,1.0,11.0,12.0,0.0,5.0,6.0,110.0,11.0,1.0,3.0,7.0,24.0,12.0,34.0,10.0,13.0,10.0,69.0,5.0,51.0,9.0,5.0,5.0,36.0,8.0,23.0,24.0,22.0,9.0,12.0,3.0,14.0,31.0,9.0,9.0,30.0,3.0,5.0,59.0,0.0
175,Use tactics of violent repression  ,5.0,1.0,0.0,0.0,0.0,9.0,0.0,5.0,10.0,12.0,1.0,28.0,288.0,186.0,209.0,93.0,23.0,18.0,9.0,77.0,41.0,17.0,34.0,13.0,9.0,0.0,0.0,23.0,17.0,17.0,0.0,175.0,6.0,2.0,2.0,2.0,16.0,7.0,4.0,0.0,7.0,0.0,2.0,1.0,2.0,0.0,7.0,2.0,0.0,14.0,2.0,1.0,6.0,2.0,17.0,26.0,6.0,7.0,7.0,20.0,5.0,28.0,5.0,3.0,0.0,2.0,14.0,10.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
180,"Use unconventional violence, not specified below",46.0,20.0,2.0,33.0,37.0,22.0,64.0,70.0,93.0,8.0,17.0,49.0,68.0,79.0,63.0,109.0,81.0,65.0,76.0,46.0,43.0,23.0,21.0,44.0,44.0,90.0,114.0,147.0,42.0,17.0,18.0,46.0,13.0,27.0,59.0,19.0,20.0,19.0,13.0,12.0,14.0,37.0,90.0,43.0,44.0,50.0,133.0,36.0,62.0,69.0,131.0,134.0,26.0,26.0,82.0,29.0,53.0,18.0,63.0,111.0,32.0,100.0,212.0,81.0,132.0,43.0,112.0,80.0,33.0,51.0,42.0,76.0,43.0,55.0,37.0,14.0
181,"Abduct, hijack, or take hostage ",39.0,4.0,18.0,127.0,1.0,9.0,18.0,19.0,45.0,55.0,22.0,34.0,7.0,25.0,53.0,80.0,34.0,21.0,7.0,28.0,34.0,94.0,9.0,71.0,16.0,219.0,137.0,130.0,34.0,158.0,67.0,6.0,48.0,31.0,52.0,48.0,50.0,6.0,15.0,72.0,44.0,253.0,147.0,38.0,113.0,20.0,94.0,142.0,222.0,65.0,154.0,166.0,37.0,62.0,24.0,43.0,5.0,40.0,591.0,150.0,103.0,152.0,108.0,40.0,92.0,38.0,188.0,77.0,24.0,28.0,27.0,82.0,67.0,226.0,85.0,9.0
182,"Physically assault, not specified below",1.0,2.0,14.0,4.0,1.0,6.0,11.0,5.0,33.0,7.0,12.0,19.0,65.0,92.0,111.0,32.0,85.0,34.0,60.0,61.0,19.0,13.0,45.0,41.0,21.0,22.0,24.0,81.0,21.0,20.0,17.0,54.0,5.0,8.0,7.0,6.0,15.0,8.0,0.0,5.0,7.0,11.0,4.0,13.0,1.0,11.0,30.0,15.0,8.0,9.0,31.0,32.0,3.0,20.0,18.0,19.0,16.0,2.0,23.0,39.0,8.0,100.0,176.0,160.0,86.0,83.0,40.0,61.0,83.0,43.0,28.0,230.0,22.0,68.0,46.0,4.0
183,"Conduct suicide, car, or other non-military bombing, not spec below",6.0,0.0,9.0,1.0,24.0,1.0,7.0,3.0,10.0,38.0,5.0,0.0,10.0,8.0,0.0,15.0,75.0,31.0,12.0,32.0,19.0,10.0,1.0,0.0,25.0,19.0,14.0,33.0,27.0,23.0,9.0,11.0,28.0,8.0,5.0,4.0,0.0,3.0,0.0,6.0,13.0,7.0,39.0,15.0,9.0,7.0,29.0,6.0,18.0,18.0,17.0,33.0,10.0,4.0,13.0,17.0,13.0,8.0,102.0,64.0,29.0,79.0,50.0,23.0,36.0,39.0,34.0,40.0,47.0,9.0,36.0,35.0,40.0,9.0,13.0,3.0
184,Use as human shield ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
185,Attempt to assassinate,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,1.0,1.0,0.0,7.0,8.0,1.0,2.0,8.0,6.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,1.0,0.0,1.0,23.0,1.0,3.0,9.0,0.0,2.0,4.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0
186,Assassinate ,6.0,0.0,8.0,16.0,4.0,11.0,28.0,19.0,11.0,4.0,8.0,20.0,12.0,23.0,13.0,3.0,11.0,21.0,8.0,38.0,89.0,28.0,16.0,20.0,67.0,30.0,43.0,35.0,54.0,57.0,24.0,78.0,115.0,62.0,73.0,50.0,30.0,28.0,23.0,16.0,12.0,24.0,66.0,72.0,43.0,68.0,50.0,58.0,31.0,38.0,45.0,37.0,30.0,39.0,78.0,50.0,19.0,47.0,43.0,45.0,28.0,81.0,41.0,28.0,34.0,15.0,26.0,22.0,41.0,32.0,110.0,178.0,56.0,42.0,47.0,3.0
190,"Use conventional military force, not specified below",528.0,165.0,146.0,171.0,195.0,295.0,512.0,471.0,467.0,468.0,238.0,294.0,1224.0,1588.0,1252.0,1337.0,1939.0,1150.0,1004.0,1711.0,1646.0,816.0,905.0,734.0,599.0,1081.0,1392.0,1774.0,1126.0,492.0,552.0,1390.0,512.0,268.0,567.0,479.0,529.0,317.0,169.0,256.0,312.0,349.0,1411.0,669.0,626.0,649.0,936.0,569.0,561.0,664.0,1262.0,1718.0,738.0,532.0,767.0,1272.0,1176.0,782.0,1685.0,1829.0,729.0,2464.0,4040.0,2315.0,1927.0,1760.0,1865.0,2122.0,1499.0,1062.0,2142.0,1779.0,1258.0,1430.0,1269.0,225.0
191,"Impose blockade, restrict movement ",0.0,1.0,26.0,0.0,0.0,0.0,2.0,1.0,37.0,10.0,1.0,1.0,9.0,5.0,16.0,52.0,40.0,6.0,5.0,3.0,2.0,10.0,3.0,15.0,1.0,1.0,8.0,2.0,4.0,0.0,2.0,13.0,0.0,0.0,2.0,6.0,8.0,11.0,1.0,0.0,2.0,5.0,31.0,0.0,11.0,9.0,9.0,6.0,8.0,6.0,4.0,15.0,24.0,3.0,2.0,76.0,1.0,0.0,4.0,6.0,7.0,15.0,22.0,19.0,1.0,5.0,19.0,15.0,19.0,17.0,10.0,5.0,11.0,8.0,5.0,4.0
192,Occupy territory,24.0,0.0,20.0,2.0,6.0,7.0,3.0,5.0,9.0,8.0,2.0,11.0,8.0,51.0,7.0,68.0,92.0,28.0,78.0,100.0,23.0,31.0,6.0,102.0,24.0,39.0,77.0,92.0,299.0,38.0,35.0,24.0,26.0,13.0,10.0,7.0,4.0,40.0,6.0,9.0,10.0,24.0,53.0,50.0,51.0,88.0,19.0,38.0,48.0,38.0,61.0,111.0,24.0,43.0,29.0,131.0,259.0,71.0,105.0,165.0,238.0,374.0,556.0,149.0,132.0,195.0,354.0,158.0,113.0,127.0,202.0,136.0,253.0,116.0,234.0,19.0
193,Fight with small arms and light weapons,142.0,37.0,26.0,18.0,23.0,70.0,97.0,95.0,223.0,32.0,62.0,91.0,314.0,671.0,674.0,383.0,306.0,217.0,174.0,470.0,299.0,207.0,204.0,98.0,178.0,351.0,183.0,162.0,79.0,91.0,78.0,136.0,145.0,163.0,122.0,49.0,43.0,55.0,25.0,25.0,36.0,81.0,234.0,191.0,183.0,241.0,127.0,242.0,128.0,72.0,229.0,369.0,121.0,72.0,128.0,201.0,77.0,56.0,309.0,281.0,107.0,213.0,382.0,424.0,191.0,178.0,233.0,207.0,205.0,113.0,258.0,157.0,174.0,304.0,172.0,18.0
